Timestamp,Window_Title,Hour_of_Day,Day_of_Week,Is_Evening,Is_Early_Morning,Minute_of_Day,Session_Duration_Seconds,Total_Session_Duration_Seconds,Consecutive_Window_Count,Seconds_Since_Last_Switch,Total_Switches_So_Far,Unique_Windows_Last_10,Is_First_in_Hour,Cumulative_Work_Seconds,Time_Bucket,Switches_Last_15min,Switching_Rate_Per_Hour,Session_Length_vs_Average,Is_Extended_Session,Is_Brief_Session,Category,Confidence_Reason,App_Name,App_Type,Duration_Seconds,FQS_Score,Previous_Category,Switch_Cost,CSC_Score
2025-11-08 08:24:28,Google Gemini - Google Chrome,8,Saturday,False,False,504,15,35,3,10,7,8,0,1635,Early_Morning,41,164.0,0.3692480359147025,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:24:33,Google Gemini - Google Chrome,8,Saturday,False,False,504,20,35,4,15,7,7,0,1640,Early_Morning,41,164.0,0.3692480359147025,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:24:38,Google Gemini - Google Chrome,8,Saturday,False,False,504,25,35,5,20,7,6,0,1645,Early_Morning,40,160.0,0.3692480359147025,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:24:43,Google Gemini - Google Chrome,8,Saturday,False,False,504,30,35,6,25,7,5,0,1650,Early_Morning,40,160.0,0.3692480359147025,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:24:48,Google Gemini - Google Chrome,8,Saturday,False,False,504,35,35,7,30,7,4,0,1655,Early_Morning,40,160.0,0.3692480359147025,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:24:53,app.py - python-openai-demos [Codespaces: verbose journey] - Visual Studio Code - Google Chrome,8,Saturday,False,False,504,5,5,1,0,1,4,0,1660,Early_Morning,41,164.0,0.052749719416386,False,True,High Load,"The window title indicates active coding and development work in Visual Studio Code, which requires concentration and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 08:24:58,Azure-Samples/openai-chat-vision-quickstart: A demonstration of chatting with uploaded images using OpenAI vision models like gpt-4o. - Google Chrome,8,Saturday,False,False,504,5,10,1,0,2,4,0,1665,Early_Morning,42,168.0,0.1054994388327721,False,True,Low Load,"The window title indicates browsing a demonstration page, likely for passive consumption rather than active development or problem-solving.",Google Chrome,Browser,5,55.79802484867792,High Load,15.0,1.0512902198152279
2025-11-08 08:25:03,Azure-Samples/openai-chat-vision-quickstart: A demonstration of chatting with uploaded images using OpenAI vision models like gpt-4o. - Google Chrome,8,Saturday,False,False,505,10,10,2,5,2,3,0,1670,Early_Morning,42,168.0,0.1054994388327721,False,True,Low Load,"The window title indicates browsing a demonstration page, likely for passive consumption rather than active development or problem-solving.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:25:08,"Azure-Samples/python-openai-demos: A collection of short examples using the Python OpenAI SDK, with either Azure OpenAI or GitHub Models as the host. - Google Chrome",8,Saturday,False,False,505,5,5,1,0,1,4,0,1675,Early_Morning,43,172.0,0.052749719416386,False,True,Low Load,"The window title suggests browsing or reading code examples, which is passive consumption rather than active creation or problem-solving.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:25:13,app.py - python-openai-demos [Codespaces: verbose journey] - Visual Studio Code - Google Chrome,8,Saturday,False,False,505,5,10,1,0,2,4,0,1680,Early_Morning,44,176.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding and development work in Visual Studio Code, which requires concentration and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 08:25:18,app.py - python-openai-demos [Codespaces: verbose journey] - Visual Studio Code - Google Chrome,8,Saturday,False,False,505,10,10,2,5,2,4,0,1685,Early_Morning,43,172.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding and development work in Visual Studio Code, which requires concentration and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:23,Notebook,8,Saturday,False,False,505,5,20,1,0,4,5,0,1690,Early_Morning,44,176.0,0.2109988776655443,False,True,High Load,"The term 'Notebook' often refers to a tool used for coding, data analysis, or technical planning, which requires focused attention and mental effort.",Notebook,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:28,Notebook,8,Saturday,False,False,505,10,20,2,5,4,5,0,1695,Early_Morning,44,176.0,0.2109988776655443,False,True,High Load,"The term 'Notebook' often refers to a tool used for coding, data analysis, or technical planning, which requires focused attention and mental effort.",Notebook,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:33,Notebook,8,Saturday,False,False,505,15,20,3,10,4,5,0,1700,Early_Morning,43,172.0,0.2109988776655443,False,True,High Load,"The term 'Notebook' often refers to a tool used for coding, data analysis, or technical planning, which requires focused attention and mental effort.",Notebook,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:38,Notebook,8,Saturday,False,False,505,20,20,4,15,4,4,0,1705,Early_Morning,43,172.0,0.2109988776655443,False,True,High Load,"The term 'Notebook' often refers to a tool used for coding, data analysis, or technical planning, which requires focused attention and mental effort.",Notebook,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:43,few_shot_examples.py - python-openai-demos [Codespaces: verbose journey] - Visual Studio Code - Google Chrome,8,Saturday,False,False,505,5,5,1,0,1,5,0,1710,Early_Morning,44,176.0,0.052749719416386,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:48,Notebook,8,Saturday,False,False,505,5,5,1,0,1,5,0,1715,Early_Morning,45,180.0,0.052749719416386,False,True,High Load,"The term 'Notebook' often refers to a tool used for coding, data analysis, or technical planning, which requires focused attention and mental effort.",Notebook,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 08:25:53,Google Gemini - Google Chrome,8,Saturday,False,False,505,5,140,1,0,28,5,0,1720,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,High Load,15.0,1.0512902198152279
2025-11-08 08:25:58,Google Gemini - Google Chrome,8,Saturday,False,False,505,10,140,2,5,28,4,0,1725,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:03,Google Gemini - Google Chrome,8,Saturday,False,False,506,15,140,3,10,28,4,0,1730,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:08,Google Gemini - Google Chrome,8,Saturday,False,False,506,20,140,4,15,28,3,0,1735,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:13,Google Gemini - Google Chrome,8,Saturday,False,False,506,25,140,5,20,28,3,0,1740,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:18,Google Gemini - Google Chrome,8,Saturday,False,False,506,30,140,6,25,28,3,0,1745,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:23,Google Gemini - Google Chrome,8,Saturday,False,False,506,35,140,7,30,28,3,0,1750,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:28,Google Gemini - Google Chrome,8,Saturday,False,False,506,40,140,8,35,28,3,0,1755,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:33,Google Gemini - Google Chrome,8,Saturday,False,False,506,45,140,9,40,28,2,0,1760,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:38,Google Gemini - Google Chrome,8,Saturday,False,False,506,50,140,10,45,28,1,0,1765,Early_Morning,45,180.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:43,Google Gemini - Google Chrome,8,Saturday,False,False,506,55,140,11,50,28,1,0,1770,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:48,Google Gemini - Google Chrome,8,Saturday,False,False,506,60,140,12,55,28,1,0,1775,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:53,Google Gemini - Google Chrome,8,Saturday,False,False,506,65,140,13,60,28,1,0,1780,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:26:58,Google Gemini - Google Chrome,8,Saturday,False,False,506,70,140,14,65,28,1,0,1785,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:27:03,Google Gemini - Google Chrome,8,Saturday,False,False,507,75,140,15,70,28,1,0,1790,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:27:08,Google Gemini - Google Chrome,8,Saturday,False,False,507,80,140,16,75,28,1,0,1795,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:27:13,Google Gemini - Google Chrome,8,Saturday,False,False,507,85,140,17,80,28,1,0,1800,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:27:18,Google Gemini - Google Chrome,8,Saturday,False,False,507,90,140,18,85,28,1,0,1805,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:27:23,Google Gemini - Google Chrome,8,Saturday,False,False,507,95,140,19,90,28,1,0,1810,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 08:27:28,Google Gemini - Google Chrome,8,Saturday,False,False,507,100,140,20,95,28,1,0,1815,Early_Morning,44,176.0,1.4769921436588105,False,False,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
